LOC_NUM,Year,Month,Day,Date all same format(DD-MM-YYYY),DayofSeason,DUCK_ID,SEAS_NUM,DECADE_NUM,SEX,SexCode,AGE_NUM,HatchAdultOrUnknown,AgeSex,BM,WNG_LNGTH,FOOD_ESOPH,RAIN_STATION,Rain_CM,WSI_STATION,WSI,RIV_GAGE,GageDischarge,GageHeight,Gage_M
65,2020,1,7,7-Jan-20,50,18,41,6,2,Female,1,H,4,970,270,1,"PINE BLUFF GRIDER FIELD, AR US",0,"PINE BLUFF GRIDER FIELD, AR US",-8.796296296,Bayou Bartholomew @ Garrett Bridge,541,9.19,2.80295
65,2020,1,7,7-Jan-20,50,19,41,6,2,Female,1,H,4,972,260,1,"PINE BLUFF GRIDER FIELD, AR US",0,"PINE BLUFF GRIDER FIELD, AR US",-8.796296296,Bayou Bartholomew @ Garrett Bridge,541,9.19,2.80295
63,2020,1,8,8-Jan-20,51,2,41,6,1,Male,2,A,1,1194,277,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,25,41,6,1,Male,2,A,1,1333,290,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,29,41,6,1,Male,2,A,1,1298,286,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,33,41,6,2,Female,2,A,2,1057,270,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,1,41,6,1,Male,1,H,3,1202,287,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,3,41,6,1,Male,1,H,3,1261,284,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,5,41,6,1,Male,1,H,3,1342,288,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,7,41,6,1,Male,1,H,3,1117,273,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,28,41,6,1,Male,1,H,3,1131,276,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,30,41,6,1,Male,1,H,3,1156,271,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,31,41,6,1,Male,1,H,3,1387,291,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,34,41,6,1,Male,1,H,3,1081,282,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,36,41,6,1,Male,1,H,3,1209,287,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,38,41,6,1,Male,1,H,3,1241,293,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,39,41,6,1,Male,1,H,3,1451,290,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,40,41,6,1,Male,1,H,3,1284,291,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,4,41,6,2,Female,1,H,4,884,267,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,6,41,6,2,Female,1,H,4,1107,272,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,8,41,6,2,Female,1,H,4,1027,270,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,26,41,6,2,Female,1,H,4,1027,261,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,27,41,6,2,Female,1,H,4,945,254,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,32,41,6,2,Female,1,H,4,1128,274,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,35,41,6,2,Female,1,H,4,1110,263,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
63,2020,1,8,8-Jan-20,51,37,41,6,2,Female,1,H,4,884,247,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.814814815,Bayou Bartholomew @ Garrett Bridge,495,8.92,2.7206
64,2020,1,8,8-Jan-20,51,12,41,6,1,Male,2,A,1,1382,295,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0,"MONTICELLO MUNICIPAL AIRPORT, AR US",-10,Bayou Bartholomew @ McGehee,855,10.03,3.05915
64,2020,1,8,8-Jan-20,51,14,41,6,1,Male,2,A,1,1350,284,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0,"MONTICELLO MUNICIPAL AIRPORT, AR US",-10,Bayou Bartholomew @ McGehee,855,10.03,3.05915
64,2020,1,8,8-Jan-20,51,17,41,6,1,Male,2,A,1,1426,290,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0,"MONTICELLO MUNICIPAL AIRPORT, AR US",-10,Bayou Bartholomew @ McGehee,855,10.03,3.05915
64,2020,1,8,8-Jan-20,51,19,41,6,1,Male,2,A,1,1327,293,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0,"MONTICELLO MUNICIPAL AIRPORT, AR US",-10,Bayou Bartholomew @ McGehee,855,10.03,3.05915
64,2020,1,8,8-Jan-20,51,21,41,6,1,Male,2,A,1,1218,289,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0,"MONTICELLO MUNICIPAL AIRPORT, AR US",-10,Bayou Bartholomew @ McGehee,855,10.03,3.05915
64,2020,1,8,8-Jan-20,51,23,41,6,1,Male,2,A,1,1310,288,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0,"MONTICELLO MUNICIPAL AIRPORT, AR US",-10,Bayou Bartholomew @ McGehee,855,10.03,3.05915
64,2020,1,8,8-Jan-20,51,24,41,6,2,Female,2,A,2,1362,284,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0,"MONTICELLO MUNICIPAL AIRPORT, AR US",-10,Bayou Bartholomew @ McGehee,855,10.03,3.05915
64,2020,1,8,8-Jan-20,51,11,41,6,1,Male,1,H,3,1134,284,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0,"MONTICELLO MUNICIPAL AIRPORT, AR US",-10,Bayou Bartholomew @ McGehee,855,10.03,3.05915
64,2020,1,8,8-Jan-20,51,13,41,6,1,Male,1,H,3,1046,274,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0,"MONTICELLO MUNICIPAL AIRPORT, AR US",-10,Bayou Bartholomew @ McGehee,855,10.03,3.05915
64,2020,1,8,8-Jan-20,51,15,41,6,1,Male,1,H,3,1321,289,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0,"MONTICELLO MUNICIPAL AIRPORT, AR US",-10,Bayou Bartholomew @ McGehee,855,10.03,3.05915
64,2020,1,8,8-Jan-20,51,20,41,6,1,Male,1,H,3,1288,287,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0,"MONTICELLO MUNICIPAL AIRPORT, AR US",-10,Bayou Bartholomew @ McGehee,855,10.03,3.05915
64,2020,1,8,8-Jan-20,51,22,41,6,1,Male,1,H,3,1218,290,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0,"MONTICELLO MUNICIPAL AIRPORT, AR US",-10,Bayou Bartholomew @ McGehee,855,10.03,3.05915
64,2020,1,8,8-Jan-20,51,9,41,6,2,Female,1,H,4,1106,267,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0,"MONTICELLO MUNICIPAL AIRPORT, AR US",-10,Bayou Bartholomew @ McGehee,855,10.03,3.05915
64,2020,1,8,8-Jan-20,51,10,41,6,2,Female,1,H,4,1170,268,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0,"MONTICELLO MUNICIPAL AIRPORT, AR US",-10,Bayou Bartholomew @ McGehee,855,10.03,3.05915
64,2020,1,8,8-Jan-20,51,16,41,6,2,Female,1,H,4,898,260,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0,"MONTICELLO MUNICIPAL AIRPORT, AR US",-10,Bayou Bartholomew @ McGehee,855,10.03,3.05915
64,2020,1,8,8-Jan-20,51,18,41,6,2,Female,1,H,4,992,250,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0,"MONTICELLO MUNICIPAL AIRPORT, AR US",-10,Bayou Bartholomew @ McGehee,855,10.03,3.05915
15,2020,1,9,9-Jan-20,52,5,41,6,1,Male,2,A,1,1207,283,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
15,2020,1,9,9-Jan-20,52,6,41,6,1,Male,2,A,1,1273,285,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
15,2020,1,9,9-Jan-20,52,7,41,6,1,Male,2,A,1,1255,297,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
15,2020,1,9,9-Jan-20,52,8,41,6,1,Male,2,A,1,1275,300,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
15,2020,1,9,9-Jan-20,52,34,41,6,1,Male,2,A,1,1235,278,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
15,2020,1,9,9-Jan-20,52,35,41,6,1,Male,2,A,1,1302,295,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
15,2020,1,9,9-Jan-20,52,38,41,6,1,Male,2,A,1,1129,283,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
15,2020,1,9,9-Jan-20,52,33,41,6,1,Male,1,H,3,1149,284,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
15,2020,1,9,9-Jan-20,52,37,41,6,1,Male,1,H,3,1293,288,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
15,2020,1,9,9-Jan-20,52,36,41,6,2,Female,1,H,4,1254,276,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
15,2020,1,9,9-Jan-20,52,39,41,6,2,Female,1,H,4,1070,264,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
15,2020,1,9,9-Jan-20,52,40,41,6,2,Female,1,H,4,1195,263,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
18,2020,1,9,9-Jan-20,52,41,41,6,1,Male,2,A,1,1438,292,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
18,2020,1,9,9-Jan-20,52,42,41,6,1,Male,2,A,1,1239,287,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
19,2020,1,9,9-Jan-20,52,13,41,6,1,Male,2,A,1,1160,281,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
19,2020,1,9,9-Jan-20,52,24,41,6,1,Male,2,A,1,1477,300,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
19,2020,1,9,9-Jan-20,52,29,41,6,1,Male,2,A,1,1108,292,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
19,2020,1,9,9-Jan-20,52,30,41,6,1,Male,2,A,1,1310,290,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
19,2020,1,9,9-Jan-20,52,43,41,6,1,Male,2,A,1,1208,282,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
19,2020,1,9,9-Jan-20,52,44,41,6,1,Male,2,A,1,1294,300,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
19,2020,1,9,9-Jan-20,52,22,41,6,2,Female,2,A,2,1102,278,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
19,2020,1,9,9-Jan-20,52,14,41,6,1,Male,1,H,3,1277,272,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
19,2020,1,9,9-Jan-20,52,15,41,6,1,Male,1,H,3,1295,277,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
19,2020,1,9,9-Jan-20,52,21,41,6,1,Male,1,H,3,1324,281,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
19,2020,1,9,9-Jan-20,52,31,41,6,1,Male,1,H,3,1323,283,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
19,2020,1,9,9-Jan-20,52,32,41,6,1,Male,1,H,3,1300,286,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
19,2020,1,9,9-Jan-20,52,23,41,6,2,Female,1,H,4,1014,276,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
19,2020,1,9,9-Jan-20,52,45,41,6,2,Female,1,H,4,1246,273,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
19,2020,1,9,9-Jan-20,52,46,41,6,2,Female,1,H,4,1158,274,1,"STUTTGART 9 ESE, AR US",2.9464,"STUTTGART 9 ESE, AR US",-9.166666667,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
26,2020,1,9,9-Jan-20,52,18,41,6,1,Male,2,A,1,1238,291,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
26,2020,1,9,9-Jan-20,52,20,41,6,1,Male,2,A,1,1289,283,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
26,2020,1,9,9-Jan-20,52,28,41,6,1,Male,2,A,1,1216,287,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
26,2020,1,9,9-Jan-20,52,25,41,6,1,Male,1,H,3,1166,281,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
26,2020,1,9,9-Jan-20,52,26,41,6,1,Male,1,H,3,1270,280,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
26,2020,1,9,9-Jan-20,52,17,41,6,2,Female,1,H,4,1093,263,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
26,2020,1,9,9-Jan-20,52,19,41,6,2,Female,1,H,4,1145,275,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
26,2020,1,9,9-Jan-20,52,27,41,6,2,Female,1,H,4,915,263,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
27,2020,1,9,9-Jan-20,52,1,41,6,1,Male,2,A,1,1280,287,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
27,2020,1,9,9-Jan-20,52,2,41,6,1,Male,2,A,1,983,284,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
27,2020,1,9,9-Jan-20,52,9,41,6,1,Male,2,A,1,1333,291,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
27,2020,1,9,9-Jan-20,52,10,41,6,1,Male,2,A,1,1199,290,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
27,2020,1,9,9-Jan-20,52,3,41,6,2,Female,2,A,2,1193,272,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
27,2020,1,9,9-Jan-20,52,12,41,6,2,Female,2,A,2,1120,255,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
27,2020,1,9,9-Jan-20,52,4,41,6,1,Male,1,H,3,1206,277,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
27,2020,1,9,9-Jan-20,52,11,41,6,1,Male,1,H,3,1292,282,1,"ARKANSAS POST, AR US",0,"ARKANSAS POST, AR US",-9.537037037,Bayou Bartholomew @ Garrett Bridge,445,8.62,2.6291
60,2020,1,10,10-Jan-20,53,2,41,6,1,Male,2,A,1,1318,293,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0.127,"MONTICELLO MUNICIPAL AIRPORT, AR US",-9.62962963,Bayou Bartholomew @ McGehee,803,9.73,2.96765
60,2020,1,10,10-Jan-20,53,1,41,6,1,Male,1,H,3,1228,289,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0.127,"MONTICELLO MUNICIPAL AIRPORT, AR US",-9.62962963,Bayou Bartholomew @ McGehee,803,9.73,2.96765
60,2020,1,10,10-Jan-20,53,3,41,6,1,Male,1,H,3,1206,286,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0.127,"MONTICELLO MUNICIPAL AIRPORT, AR US",-9.62962963,Bayou Bartholomew @ McGehee,803,9.73,2.96765
60,2020,1,10,10-Jan-20,53,4,41,6,1,Male,1,H,3,1356,289,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0.127,"MONTICELLO MUNICIPAL AIRPORT, AR US",-9.62962963,Bayou Bartholomew @ McGehee,803,9.73,2.96765
60,2020,1,10,10-Jan-20,53,5,41,6,1,Male,1,H,3,1369,288,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0.127,"MONTICELLO MUNICIPAL AIRPORT, AR US",-9.62962963,Bayou Bartholomew @ McGehee,803,9.73,2.96765
60,2020,1,10,10-Jan-20,53,6,41,6,2,Female,1,H,4,1242,269,1,"MONTICELLO MUNICIPAL AIRPORT, AR US",0.127,"MONTICELLO MUNICIPAL AIRPORT, AR US",-9.62962963,Bayou Bartholomew @ McGehee,803,9.73,2.96765
17,2020,1,11,11-Jan-20,54,28,41,6,1,Male,2,A,1,1357,301,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
17,2020,1,11,11-Jan-20,54,29,41,6,1,Male,1,H,3,1211,292,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
20,2020,1,11,11-Jan-20,54,19,41,6,1,Male,2,A,1,1407,295,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
20,2020,1,11,11-Jan-20,54,34,41,6,1,Male,2,A,1,1340,286,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
20,2020,1,11,11-Jan-20,54,41,41,6,1,Male,2,A,1,1335,298,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
20,2020,1,11,11-Jan-20,54,33,41,6,2,Female,2,A,2,1317,n/a,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
20,2020,1,11,11-Jan-20,54,18,41,6,1,Male,1,H,3,1260,286,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
20,2020,1,11,11-Jan-20,54,20,41,6,1,Male,1,H,3,1329,295,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
20,2020,1,11,11-Jan-20,54,22,41,6,1,Male,1,H,3,1082,292,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
20,2020,1,11,11-Jan-20,54,23,41,6,1,Male,1,H,3,1380,282,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
20,2020,1,11,11-Jan-20,54,42,41,6,1,Male,1,H,3,1329,291,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
20,2020,1,11,11-Jan-20,54,21,41,6,2,Female,1,H,4,1110,271,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
20,2020,1,11,11-Jan-20,54,24,41,6,2,Female,1,H,4,1182,266,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
20,2020,1,11,11-Jan-20,54,35,41,6,2,Female,1,H,4,1219,274,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
20,2020,1,11,11-Jan-20,54,36,41,6,2,Female,1,H,4,1168,271,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
20,2020,1,11,11-Jan-20,54,43,41,6,2,Female,1,H,4,1107,273,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
21,2020,1,11,11-Jan-20,54,1,41,6,1,Male,2,A,1,1354,294,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
21,2020,1,11,11-Jan-20,54,2,41,6,1,Male,2,A,1,1309,285,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
21,2020,1,11,11-Jan-20,54,3,41,6,1,Male,2,A,1,1334,294,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
21,2020,1,11,11-Jan-20,54,12,41,6,1,Male,1,H,3,1249,291,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
21,2020,1,11,11-Jan-20,54,13,41,6,1,Male,1,H,3,1171,286,1,"STUTTGART 9 ESE, AR US",0.127,"STUTTGART 9 ESE, AR US",-10.74074074,Bayou Bartholomew @ Garrett Bridge,539,9.18,2.7999
